0	1307.8
0.000694444	522.1
0.001388889	351.6
0.002083333	479.9
0.002777778	421.2
0.003472222	512.6
0.004166667	445.3
0.004861111	475.4
0.005555556	411.2
0.00625	402.5
0.006944444	237.7
0.007638889	211.9
0.008333333	298
0.009027778	299
0.009722222	478.9
0.010416667	190.9
0.011111111	300.1
0.011805556	282.3
0.0125	330.2
0.013194444	328.4
0.013888889	337.8
0.014583333	338
0.015277778	319.3
0.015972222	300.4
0.016666667	336.6
0.017361111	347.4
0.018055556	292.9
0.01875	303.2
0.019444444	311.3
0.020138889	299.7
0.020833333	279.6
0.021527778	279.9
0.022222222	278.6
0.022916667	291.7
0.023611111	297
0.024305556	309.8
0.025	278
0.025694444	283.2
0.026388889	281.9
0.027083333	283.8
0.027777778	304.6
0.028472222	275.6
0.029166667	301.4
0.029861111	255.1
0.030555556	275.7
0.03125	274.6
0.031944444	264.4
0.032638889	258.1
0.033333333	251
0.034027778	275.1
0.034722222	261.7
0.035416667	233.5
0.036111111	266.4
0.036805556	244.2
0.0375	260.6
0.038194444	233.1
0.038888889	252.2
0.039583333	233
0.040277778	223.4
0.040972222	248.2
0.041666667	232.6
0.042361111	219.5
0.043055556	233.4
0.04375	207.5
0.044444444	196.7
0.045138889	220.1
0.045833333	201
0.046527778	181.6
0.047222222	218.2
0.047916667	200.6
0.048611111	183.3
0.049305556	193.8
0.05	207.8
0.050694444	147.4
0.051388889	178.7
0.052083333	188.3
0.052777778	195.8
0.053472222	208
0.054166667	172.1
0.054861111	176.5
0.055555556	171.6
0.05625	177
0.056944444	157.9
0.057638889	157.9
0.058333333	131
0.059027778	136.5
0.059722222	127.1
0.060416667	88
0.061111111	129.5
0.061805556	123.9
0.0625	115.3
0.063194444	114.8
0.063888889	113.9
0.064583333	115.9
0.065277778	103.5
0.065972222	105.6
0.066666667	98.8
0.067361111	107.9
0.068055556	94.8
0.06875	129.5
0.069444444	110.9
0.070138889	100.8
0.070833333	100.2
0.071527778	102.5
0.072222222	105.9
0.072916667	96.2
0.073611111	101.3
0.074305556	88.7
0.075	82.2
0.075694444	76.8
0.076388889	75.9
0.077083333	78.3
0.077777778	86.7
0.078472222	72.7
0.079166667	71.1
0.079861111	80.2
0.080555556	81.9
0.08125	81.6
0.081944444	81.5
0.082638889	71.9
0.083333333	63.7
0.084027778	71.2
0.084722222	59.8
0.085416667	63.1
0.086111111	61.4
0.086805556	62.2
0.0875	55.7
0.088194444	51.1
0.088888889	53.7
0.089583333	54.1
0.090277778	55.9
0.090972222	51.2
0.091666667	48.9
0.092361111	48.9
0.093055556	44.4
0.09375	43.8
0.094444444	39.4
0.095138889	43.8
0.095833333	37.7
0.096527778	34.6
0.097222222	33.9
0.097916667	29.9
0.098611111	27.5
0.099305556	27.6
0.1	26.9
0.100694444	25.4
0.101388889	24.5
0.102083333	22.6
0.102777778	21.6
0.103472222	20.9
0.104166667	20.2
0.104861111	19.4
0.105555556	19.8
0.10625	18.6
0.106944444	15.6
0.107638889	15.5
0.108333333	15.4
0.109027778	15.4
0.109722222	14.6
0.110416667	12.9
0.111111111	12
0.111805556	11.2
0.1125	11.2
0.113194444	10.6
0.113888889	9
0.114583333	8
0.115277778	7.3
0.115972222	6.2
0.116666667	6.1
0.117361111	6.1
0.118055556	5.1
0.11875	4.5
0.119444444	4
0.120138889	3.5
0.120833333	3.1
0.121527778	2.8
0.122222222	1.8
0.122916667	1.7
0.123611111	1.3
0.124305556	1.3
0.125	1.2
0.125694444	1
0.126388889	0.9
0.127083333	0.9
0.127777778	0.6
0.128472222	0.5
0.129166667	0.4
0.129861111	0.4
0.130555556	0.4
0.13125	0.3
0.131944444	0.3
0.132638889	0.4
0.133333333	0.2
0.134027778	0.2
0.134722222	0.1
0.135416667	0.2
0.136111111	0.2
0.136805556	0.1
0.1375	0.2
0.138194444	0.2
0.138888889	0.3
0.139583333	0.2
0.140277778	0.2
0.140972222	0.2
0.141666667	0.2
0.142361111	0.2
0.143055556	0.3
0.14375	0.1
0.144444444	0.2
0.145138889	0.1
0.145833333	0.1
0.146527778	0.2
0.147222222	0.1
0.147916667	0.2
0.148611111	0.2
0.149305556	0.1
0.15	0.2
0.150694444	0.2
0.151388889	0.2
0.152083333	0.1
0.152777778	0.2
0.153472222	0.2
0.154166667	0.1
0.154861111	0.1
0.155555556	0.1
0.15625	0.2
0.156944444	0
0.157638889	0.3
0.158333333	0.2
0.159027778	0.1
0.159722222	0.2
0.160416667	0.1
0.161111111	0.2
0.161805556	0.2
0.1625	0.3
0.163194444	0.1
0.163888889	0.3
0.164583333	0.1
0.165277778	0.2
0.165972222	0.3
0.166666667	0.1
0.167361111	0.2
0.168055556	0.2
0.16875	0.3
0.169444444	0.1
0.170138889	0.1
0.170833333	0.4
0.171527778	0.1
0.172222222	0.1
0.172916667	0.2
0.173611111	0.2
0.174305556	0.1
0.175	0.2
0.175694444	0.1
0.176388889	0.2
0.177083333	0.2
0.177777778	0.2
0.178472222	0.3
0.179166667	0.3
0.179861111	0.3
