0	28.853
0.000694444	28.853
0.001388889	28.853
0.002083333	28.853
0.002777778	28.853
0.003472222	28.853
0.004166667	28.853
0.004861111	28.953
0.005555556	28.953
0.00625	28.953
0.006944444	28.953
0.007638889	28.953
0.008333333	28.953
0.009027778	28.953
0.009722222	28.953
0.010416667	28.953
0.011111111	29.053
0.011805556	29.053
0.0125	29.053
0.013194444	29.053
0.013888889	29.053
0.014583333	29.152
0.015277778	29.152
0.015972222	29.152
0.016666667	29.152
0.017361111	29.152
0.018055556	29.152
0.01875	29.252
0.019444444	29.252
0.020138889	29.252
0.020833333	29.252
0.021527778	29.252
0.022222222	29.252
0.022916667	29.252
0.023611111	29.352
0.024305556	29.352
0.025	29.452
0.025694444	29.552
0.026388889	29.652
0.027083333	29.552
0.027777778	29.552
0.028472222	29.552
0.029166667	29.552
0.029861111	29.552
0.030555556	29.552
0.03125	29.552
0.031944444	29.552
0.032638889	29.652
0.033333333	29.953
0.034027778	30.154
0.034722222	30.356
0.035416667	30.356
0.036111111	30.255
0.036805556	30.054
0.0375	29.853
0.038194444	29.953
0.038888889	30.054
0.039583333	30.154
0.040277778	29.853
0.040972222	29.552
0.041666667	29.552
0.042361111	29.752
0.043055556	29.652
0.04375	29.652
0.044444444	29.652
0.045138889	29.452
0.045833333	29.652
0.046527778	29.652
0.047222222	29.752
0.047916667	29.853
0.048611111	29.953
0.049305556	30.054
0.05	30.054
0.050694444	30.054
0.051388889	30.054
0.052083333	29.953
0.052777778	30.054
0.053472222	30.154
0.054166667	30.154
0.054861111	30.154
0.055555556	30.154
0.05625	30.054
0.056944444	29.953
0.057638889	29.953
0.058333333	30.054
0.059027778	30.054
0.059722222	29.853
0.060416667	29.953
0.061111111	29.953
0.061805556	29.953
0.0625	30.054
0.063194444	30.054
0.063888889	30.054
0.064583333	30.154
0.065277778	30.154
0.065972222	30.054
0.066666667	30.054
0.067361111	30.054
0.068055556	29.853
0.06875	29.752
0.069444444	29.652
0.070138889	29.652
0.070833333	29.752
0.071527778	29.652
0.072222222	29.552
0.072916667	29.452
0.073611111	29.452
0.074305556	29.552
0.075	29.452
0.075694444	29.552
0.076388889	29.452
0.077083333	29.552
0.077777778	29.552
0.078472222	29.652
0.079166667	29.552
0.079861111	29.552
0.080555556	29.452
0.08125	29.452
0.081944444	29.452
0.082638889	29.452
0.083333333	29.552
0.084027778	29.752
0.084722222	29.752
0.085416667	29.853
0.086111111	29.853
0.086805556	29.752
0.0875	29.652
0.088194444	29.452
0.088888889	29.452
0.089583333	29.452
0.090277778	29.352
0.090972222	29.352
0.091666667	29.352
0.092361111	29.352
0.093055556	29.352
0.09375	29.352
0.094444444	29.552
0.095138889	29.452
0.095833333	29.452
0.096527778	29.352
0.097222222	29.452
0.097916667	29.452
0.098611111	29.452
0.099305556	29.552
0.1	29.652
0.100694444	29.652
0.101388889	29.652
0.102083333	29.752
0.102777778	29.752
0.103472222	29.752
0.104166667	29.652
0.104861111	29.752
0.105555556	29.652
0.10625	29.652
0.106944444	29.752
0.107638889	29.752
0.108333333	29.752
0.109027778	29.752
0.109722222	29.853
0.110416667	29.752
0.111111111	29.752
0.111805556	29.752
0.1125	29.752
0.113194444	29.752
0.113888889	29.752
0.114583333	29.752
0.115277778	29.752
0.115972222	29.752
0.116666667	29.652
0.117361111	29.652
0.118055556	29.652
0.11875	29.652
0.119444444	29.652
0.120138889	29.652
0.120833333	29.652
0.121527778	29.652
0.122222222	29.652
0.122916667	29.652
0.123611111	29.652
0.124305556	29.552
0.125	29.452
0.125694444	29.452
0.126388889	29.452
0.127083333	29.452
0.127777778	29.352
0.128472222	29.452
0.129166667	29.452
0.129861111	29.552
0.130555556	29.452
0.13125	29.552
0.131944444	29.552
0.132638889	29.552
0.133333333	29.552
0.134027778	29.552
0.134722222	29.452
0.135416667	29.552
0.136111111	29.552
0.136805556	29.552
0.1375	29.552
0.138194444	29.552
0.138888889	29.452
0.139583333	29.452
0.140277778	29.452
0.140972222	29.452
0.141666667	29.552
0.142361111	29.552
0.143055556	29.552
0.14375	29.552
0.144444444	29.452
0.145138889	29.352
